,Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
4174,2,h,953000.0,S,4.4,1.0,0.0,274.0,103.0,94.0,Northern Metropolitan
4175,2,u,603000.0,S,4.4,1.0,1.0,0.0,96.0,134.0,Northern Metropolitan
4176,3,h,940000.0,S,4.4,1.0,1.0,320.0,110.0,84.0,Northern Metropolitan
4177,5,h,1550000.0,PI,4.4,1.0,1.0,432.0,200.0,109.0,Northern Metropolitan
4178,2,u,500000.0,S,4.4,1.0,1.0,0.0,72.9,54.0,Northern Metropolitan
4179,2,u,450000.0,S,4.4,1.0,1.0,0.0,62.0,54.0,Northern Metropolitan
4180,2,u,390000.0,VB,4.4,1.0,1.0,472.0,55.0,64.0,Northern Metropolitan
4181,3,h,1085000.0,SP,4.4,1.0,1.0,180.0,132.0,33.0,Northern Metropolitan
4182,2,h,1060000.0,S,4.4,1.0,0.0,209.0,75.0,134.0,Northern Metropolitan
4183,3,h,917000.0,S,4.4,1.0,0.0,143.0,136.0,134.0,Northern Metropolitan
4184,2,h,885000.0,S,6.4,1.0,0.0,267.0,99.5,134.0,Western Metropolitan
4185,2,t,485000.0,SP,6.4,2.0,1.0,0.0,70.0,13.0,Western Metropolitan
4186,3,t,760000.0,VB,6.4,1.0,1.0,219.0,3.0,13.0,Western Metropolitan
4187,3,h,871000.0,S,6.4,1.0,1.0,267.0,101.0,124.0,Western Metropolitan
4188,2,h,882000.0,SP,6.4,1.0,0.0,172.0,80.0,124.0,Western Metropolitan
4189,3,h,895000.0,PI,6.4,1.0,2.0,272.0,106.0,104.0,Western Metropolitan
4190,1,u,260000.0,SP,10.4,1.0,1.0,1162.0,44.0,59.0,Southern Metropolitan
4191,3,h,1452000.0,SP,9.2,2.0,2.0,269.0,184.0,27.0,Southern Metropolitan
4192,3,h,1800000.0,SP,9.2,1.0,3.0,732.0,138.0,74.0,Southern Metropolitan
4193,3,t,1253000.0,S,9.2,2.0,2.0,0.0,131.0,29.0,Southern Metropolitan
4194,4,h,1760000.0,PI,9.2,3.0,3.0,622.0,160.0,84.0,Southern Metropolitan
4195,3,h,3310000.0,S,9.2,3.0,2.0,662.0,265.0,36.0,Southern Metropolitan
4196,3,h,1601000.0,S,9.2,1.0,2.0,453.0,102.0,94.0,Southern Metropolitan
4197,2,u,910000.0,S,9.2,1.0,1.0,157.0,97.0,54.0,Southern Metropolitan
4198,3,h,780000.0,PI,13.0,1.0,2.0,742.0,101.0,54.0,Northern Metropolitan
4199,2,t,420000.0,VB,13.0,2.0,1.0,1137.0,82.0,15.0,Northern Metropolitan
4200,3,h,895000.0,S,13.0,1.0,2.0,697.0,148.0,69.0,Northern Metropolitan
4201,3,h,885000.0,PI,13.0,1.0,2.0,751.0,145.0,52.0,Northern Metropolitan
4202,3,h,597500.0,S,13.0,1.0,2.0,663.0,84.0,74.0,Northern Metropolitan
4203,3,h,822000.0,S,13.0,1.0,2.0,738.0,107.4,64.0,Northern Metropolitan
4204,5,t,645000.0,S,13.0,1.0,1.0,227.0,152.0,11.0,Northern Metropolitan
4205,3,t,595000.0,SP,13.0,1.0,2.0,258.0,142.6,23.0,Northern Metropolitan
4206,4,h,1050000.0,VB,13.0,3.0,2.0,715.0,271.0,54.0,Northern Metropolitan
4207,3,h,705000.0,S,13.0,1.0,2.0,694.0,110.0,64.0,Northern Metropolitan
4208,3,u,590000.0,S,13.0,2.0,2.0,0.0,118.0,15.0,Northern Metropolitan
4209,3,t,680000.0,SP,13.0,2.0,2.0,243.0,133.0,10.0,Northern Metropolitan
4210,3,h,935000.0,S,13.0,1.0,2.0,666.0,176.0,64.0,Northern Metropolitan
4211,3,h,740000.0,SP,12.1,1.0,4.0,605.0,145.0,64.0,Northern Metropolitan
4212,2,t,837000.0,SP,13.7,2.0,1.0,516.0,92.0,17.0,Southern Metropolitan
4213,4,h,2500000.0,PI,13.7,3.0,2.0,684.0,317.0,16.0,Southern Metropolitan
4214,2,u,860000.0,S,13.7,1.0,1.0,90.0,90.0,62.0,Southern Metropolitan
4215,3,h,1700000.0,VB,4.6,1.0,2.0,338.0,132.0,114.0,Southern Metropolitan
4216,1,u,440000.0,S,4.6,1.0,1.0,0.0,51.0,64.0,Southern Metropolitan
4217,1,u,535000.0,S,4.6,1.0,1.0,918.0,50.0,18.0,Southern Metropolitan
4218,2,u,635000.0,S,4.6,1.0,1.0,2679.0,78.0,64.0,Southern Metropolitan
4219,1,u,317500.0,S,4.6,1.0,0.0,0.0,55.0,67.0,Southern Metropolitan
4220,1,u,360000.0,PI,4.6,1.0,1.0,6494.0,77.5,59.0,Southern Metropolitan
4221,2,h,1800000.0,S,4.6,1.0,0.0,221.0,106.0,124.0,Southern Metropolitan
4222,1,u,275000.0,SP,4.6,1.0,0.0,479.0,30.0,54.0,Southern Metropolitan
4223,3,h,1525000.0,VB,4.6,1.0,0.0,269.0,134.0,119.0,Southern Metropolitan
4224,2,u,560000.0,SP,4.6,1.0,0.0,0.0,82.3,64.0,Southern Metropolitan
4225,3,t,1264000.0,S,7.5,2.0,2.0,0.0,187.0,14.0,Southern Metropolitan
4226,4,h,3600000.0,VB,7.5,3.0,2.0,667.0,310.0,36.0,Southern Metropolitan
4227,3,h,1405000.0,S,7.5,2.0,2.0,185.0,185.0,39.0,Southern Metropolitan
4228,2,u,555000.0,S,7.5,1.0,2.0,0.0,64.0,54.0,Southern Metropolitan
4229,3,h,1271000.0,S,10.6,2.0,2.0,330.0,171.0,16.0,Eastern Metropolitan
4230,2,h,665000.0,S,10.5,1.0,1.0,263.0,84.0,32.0,Eastern Metropolitan
4231,3,t,575000.0,S,10.5,1.0,2.0,192.0,91.0,29.0,Eastern Metropolitan
4232,4,h,706000.0,SP,10.5,1.0,2.0,374.0,113.0,84.0,Eastern Metropolitan
4233,3,h,657000.0,S,10.5,1.0,1.0,317.0,95.0,74.0,Eastern Metropolitan
4234,3,u,630000.0,SP,10.5,2.0,1.0,0.0,123.0,9.0,Eastern Metropolitan
4235,2,h,650000.0,S,9.4,1.0,2.0,465.0,81.0,64.0,Eastern Metropolitan
4236,3,h,855000.0,S,9.4,1.0,2.0,658.0,99.0,64.0,Eastern Metropolitan
4237,2,h,613000.0,S,9.4,1.0,0.0,391.0,74.0,64.0,Eastern Metropolitan
4238,3,h,640000.0,S,9.4,1.0,2.0,476.0,200.0,68.0,Eastern Metropolitan
4239,4,t,1340000.0,S,13.0,4.0,2.0,370.0,255.79,18.0,Southern Metropolitan
4240,4,h,1410000.0,S,7.9,2.0,1.0,449.0,252.0,79.0,Eastern Metropolitan
4241,4,h,1650000.0,PI,7.9,2.0,1.0,589.0,185.0,114.0,Eastern Metropolitan
4242,3,h,1851000.0,S,7.9,2.0,2.0,618.0,215.0,64.0,Eastern Metropolitan
4243,5,h,2325000.0,PI,9.0,3.0,2.0,737.0,325.0,16.0,Eastern Metropolitan
4244,3,h,2400000.0,VB,9.0,2.0,2.0,1132.0,240.0,74.0,Eastern Metropolitan
4245,4,h,646000.0,S,15.0,2.0,2.0,658.0,198.0,44.0,Western Metropolitan
4246,3,h,843000.0,S,12.8,2.0,4.0,573.0,176.0,44.0,Western Metropolitan
4247,3,h,835000.0,S,12.8,2.0,2.0,700.0,126.0,44.0,Western Metropolitan
4248,3,h,635000.0,S,12.8,2.0,1.0,162.0,115.0,9.0,Western Metropolitan
4249,3,h,745000.0,S,12.8,1.0,1.0,535.0,134.0,44.0,Western Metropolitan
4250,3,h,941000.0,S,12.8,1.0,1.0,703.0,111.0,59.0,Western Metropolitan
4251,5,h,3800000.0,VB,5.6,5.0,3.0,609.0,424.0,54.0,Southern Metropolitan
4252,3,t,752000.0,S,5.6,2.0,2.0,0.0,102.0,44.0,Southern Metropolitan
4253,3,t,690000.0,S,5.6,1.0,2.0,111.0,3.0,152.0,Southern Metropolitan
4254,4,h,2600000.0,S,5.6,2.0,0.0,320.0,186.36,104.0,Southern Metropolitan
4255,5,h,4515000.0,S,5.6,4.0,2.0,800.0,490.0,12.0,Southern Metropolitan
4256,2,u,820000.0,PI,5.6,1.0,1.0,826.0,95.0,64.0,Southern Metropolitan
4257,3,t,835000.0,S,5.6,2.0,2.0,247.0,147.2,17.0,Southern Metropolitan
4258,2,u,590000.0,VB,7.5,1.0,1.0,838.0,70.0,54.0,Southern Metropolitan
4259,3,h,1402000.0,S,7.5,2.0,2.0,422.0,120.0,74.0,Southern Metropolitan
4260,3,h,1190000.0,SP,7.8,1.0,1.0,276.0,105.0,99.0,Western Metropolitan
4261,4,h,1205000.0,S,7.8,1.0,1.0,318.0,145.0,64.0,Western Metropolitan
4262,3,h,860000.0,SP,7.8,1.0,3.0,555.0,168.0,84.0,Western Metropolitan
4263,2,h,472500.0,S,9.2,1.0,0.0,315.0,89.0,34.0,Western Metropolitan
4264,3,t,675000.0,S,9.2,2.0,2.0,159.0,128.0,8.0,Western Metropolitan
4265,2,u,405000.0,SP,9.2,2.0,1.0,2787.0,75.0,11.0,Western Metropolitan
4266,3,h,930000.0,SP,9.2,1.0,2.0,660.0,88.0,69.0,Western Metropolitan
4267,1,u,365000.0,SP,7.4,1.0,1.0,0.0,46.0,64.0,Southern Metropolitan
4268,3,h,2250000.0,S,7.4,2.0,2.0,192.0,191.0,14.0,Southern Metropolitan
4269,3,h,2250000.0,S,11.2,1.0,2.0,840.0,170.0,74.0,Southern Metropolitan
4270,4,h,3200000.0,S,11.2,2.0,2.0,709.0,214.0,114.0,Southern Metropolitan
4271,3,h,2020000.0,S,11.2,2.0,2.0,711.0,196.0,109.0,Southern Metropolitan
4272,2,u,1211000.0,S,11.2,1.0,1.0,259.0,99.0,54.0,Southern Metropolitan
4273,4,h,1380000.0,S,11.2,2.0,2.0,230.0,178.0,17.0,Southern Metropolitan
4274,4,h,1715157.0,S,11.2,3.0,2.0,380.0,160.0,16.0,Southern Metropolitan
4275,3,h,1220000.0,S,11.2,1.0,2.0,446.0,134.0,44.0,Southern Metropolitan
4276,5,h,1620000.0,S,8.7,3.0,2.0,601.0,274.0,23.0,Western Metropolitan
4277,4,h,1190000.0,S,8.7,3.0,2.0,224.0,205.0,9.0,Western Metropolitan
4278,4,u,1850000.0,VB,2.8,2.0,1.0,0.0,213.0,86.0,Northern Metropolitan
4279,1,u,333000.0,SP,2.8,1.0,0.0,0.0,41.0,14.0,Northern Metropolitan
4280,2,u,452000.0,S,2.8,1.0,0.0,0.0,60.0,18.0,Northern Metropolitan
4281,1,u,275000.0,VB,2.8,1.0,0.0,0.0,52.0,24.0,Northern Metropolitan
4282,2,u,683000.0,S,2.8,2.0,1.0,1136.0,88.0,15.0,Northern Metropolitan
4283,2,u,640000.0,VB,2.8,1.0,1.0,0.0,66.0,19.0,Northern Metropolitan
4284,4,h,2100000.0,VB,11.8,2.0,5.0,719.0,271.0,74.0,Eastern Metropolitan
4285,2,u,439000.0,S,6.9,1.0,1.0,0.0,70.0,19.0,Western Metropolitan
4286,2,h,1040000.0,S,6.9,1.0,2.0,313.0,95.0,104.0,Western Metropolitan
4287,3,h,1670000.0,S,6.9,2.0,2.0,803.0,166.0,109.0,Western Metropolitan
4288,4,h,1940000.0,PI,6.9,2.0,3.0,675.0,228.0,104.0,Western Metropolitan
4289,2,u,560000.0,PI,6.9,2.0,1.0,0.0,63.0,9.0,Western Metropolitan
4290,4,h,1515000.0,S,6.9,2.0,3.0,574.0,203.0,114.0,Western Metropolitan
4291,5,h,2300000.0,PI,6.9,2.0,2.0,597.0,322.0,94.0,Western Metropolitan
4292,2,h,970000.0,S,6.9,1.0,2.0,272.0,85.0,124.0,Western Metropolitan
4293,3,h,1070000.0,S,6.9,1.0,2.0,231.0,130.0,29.0,Western Metropolitan
4294,2,u,542000.0,SA,6.9,2.0,1.0,0.0,82.0,20.0,Western Metropolitan
4295,3,h,1240000.0,S,6.9,2.0,2.0,275.0,106.0,144.0,Western Metropolitan
4296,4,h,955000.0,S,6.9,2.0,3.0,431.0,246.0,114.0,Western Metropolitan
4297,4,h,1656000.0,S,12.1,2.0,2.0,651.0,199.0,84.0,Southern Metropolitan
4298,2,u,582000.0,S,12.1,1.0,2.0,1113.0,93.0,14.0,Southern Metropolitan
4299,3,h,1255000.0,S,12.1,1.0,2.0,557.0,108.0,74.0,Southern Metropolitan
4300,2,u,535000.0,PI,12.1,1.0,1.0,77.0,77.0,54.0,Southern Metropolitan
4301,2,u,586000.0,SP,12.1,2.0,1.0,0.0,75.0,11.0,Southern Metropolitan
4302,4,h,1230000.0,SP,8.4,2.0,1.0,402.0,146.0,99.0,Western Metropolitan
4303,4,h,1560000.0,S,8.4,2.0,3.0,480.0,235.0,84.0,Western Metropolitan
4304,3,h,975000.0,S,8.4,2.0,2.0,333.0,192.0,14.0,Western Metropolitan
4305,5,h,1820000.0,SP,8.4,2.0,7.0,760.0,229.0,89.0,Western Metropolitan
4306,3,t,900000.0,S,8.4,2.0,2.0,575.0,128.0,7.0,Western Metropolitan
4307,4,h,956000.0,S,8.4,2.0,4.0,540.0,113.0,54.0,Western Metropolitan
4308,4,h,1650000.0,S,8.4,1.0,4.0,837.0,173.0,94.0,Western Metropolitan
4309,4,h,2337000.0,S,8.4,2.0,3.0,580.0,222.0,134.0,Western Metropolitan
4310,3,h,1075000.0,SP,8.4,1.0,0.0,452.0,146.0,74.0,Western Metropolitan
4311,3,h,810000.0,S,11.2,2.0,1.0,297.0,139.0,69.0,Western Metropolitan
4312,2,u,510000.0,VB,11.2,1.0,1.0,167.0,69.0,11.0,Western Metropolitan
4313,1,u,325000.0,PI,11.2,1.0,1.0,710.0,58.0,9.0,Western Metropolitan
4314,3,t,800000.0,PI,11.2,2.0,2.0,202.0,151.0,9.0,Western Metropolitan
4315,3,u,500000.0,SP,11.2,1.0,1.0,1218.0,94.0,12.0,Western Metropolitan
4316,2,u,680000.0,SP,5.5,2.0,1.0,1106.0,70.0,15.0,Northern Metropolitan
4317,3,h,1300000.0,SP,5.5,1.0,0.0,191.0,108.0,109.0,Northern Metropolitan
4318,2,h,995000.0,PI,5.5,1.0,2.0,228.0,110.0,20.0,Northern Metropolitan
4319,5,h,1750000.0,PI,5.5,2.0,0.0,406.0,225.0,124.0,Northern Metropolitan
4320,2,h,1050000.0,S,5.5,1.0,1.0,181.0,85.0,99.0,Northern Metropolitan
4321,3,h,1235000.0,S,5.5,1.0,1.0,534.0,127.0,64.0,Northern Metropolitan
4322,2,t,600000.0,S,11.5,1.0,1.0,161.0,112.0,9.0,Northern Metropolitan
4323,3,u,601000.0,SP,11.5,1.0,2.0,220.0,90.0,34.0,Northern Metropolitan
4324,3,h,755000.0,SP,11.5,2.0,1.0,341.0,170.0,21.0,Northern Metropolitan
4325,3,u,648000.0,S,11.5,1.0,1.0,0.0,94.0,26.0,Northern Metropolitan
4326,4,h,1615000.0,S,14.0,2.0,2.0,537.0,199.0,104.0,Southern Metropolitan
4327,3,u,655000.0,PI,14.0,1.0,2.0,160.0,104.0,54.0,Southern Metropolitan
4328,5,h,1351000.0,S,14.0,3.0,2.0,707.0,175.0,69.0,Southern Metropolitan
4329,4,h,1600000.0,PI,14.0,3.0,4.0,691.0,213.0,74.0,Southern Metropolitan
4330,4,h,1840000.0,S,14.0,2.0,2.0,598.0,222.0,124.0,Southern Metropolitan
4331,5,h,2250000.0,S,11.8,2.0,2.0,699.0,228.0,99.0,Southern Metropolitan
4332,2,u,437500.0,S,11.8,1.0,1.0,0.0,74.0,54.0,Southern Metropolitan
4333,3,u,960000.0,S,11.8,2.0,2.0,199.0,167.0,29.0,Southern Metropolitan
4334,4,t,1425000.0,S,11.8,2.0,2.0,314.0,189.0,24.0,Southern Metropolitan
4335,3,h,2790000.0,S,2.6,2.0,1.0,180.0,120.0,134.0,Northern Metropolitan
4336,3,h,755000.0,S,9.9,2.0,2.0,294.0,110.0,74.0,Northern Metropolitan
4337,2,h,999000.0,S,9.9,1.0,1.0,587.0,95.0,104.0,Northern Metropolitan
4338,4,h,800000.0,S,9.9,1.0,1.0,593.0,131.0,54.0,Northern Metropolitan
4339,4,h,770000.0,S,9.9,1.0,2.0,596.0,130.0,64.0,Northern Metropolitan
4340,3,h,585000.0,S,9.9,1.0,1.0,0.0,129.0,24.0,Northern Metropolitan
4341,3,h,708000.0,S,9.9,1.0,2.0,321.0,94.0,74.0,Northern Metropolitan
4342,2,u,427500.0,S,9.9,1.0,1.0,134.0,75.0,36.0,Northern Metropolitan
4343,3,t,560000.0,S,9.9,2.0,1.0,141.0,94.0,15.0,Northern Metropolitan
4344,2,t,520000.0,S,9.9,1.0,1.0,0.0,82.0,13.0,Northern Metropolitan
4345,5,h,958000.0,S,9.9,2.0,2.0,706.0,166.0,74.0,Northern Metropolitan
4346,3,h,1400000.0,S,3.8,3.0,0.0,92.0,105.0,114.0,Southern Metropolitan
4347,2,u,520000.0,VB,3.8,1.0,1.0,2166.0,54.0,12.0,Southern Metropolitan
4348,2,h,801000.0,S,3.8,2.0,1.0,0.0,90.0,12.0,Southern Metropolitan
4349,3,h,2400000.0,S,3.8,2.0,2.0,368.0,226.0,144.0,Southern Metropolitan
4350,2,u,575000.0,S,3.8,1.0,1.0,7159.0,61.0,16.0,Southern Metropolitan
4351,4,h,2700000.0,S,3.8,3.0,2.0,317.0,156.0,124.0,Southern Metropolitan
4352,2,u,600000.0,VB,3.8,1.0,1.0,0.0,61.0,19.0,Southern Metropolitan
4353,2,u,1030000.0,S,3.8,2.0,2.0,21715.0,99.0,19.0,Southern Metropolitan
4354,2,u,645000.0,S,4.5,1.0,1.0,2842.0,84.0,104.0,Southern Metropolitan
4355,2,u,550000.0,SP,4.5,1.0,1.0,72.0,69.0,48.0,Southern Metropolitan
4356,2,u,630000.0,S,4.5,1.0,1.0,0.0,59.0,54.0,Southern Metropolitan
4357,2,u,685000.0,S,4.5,1.0,1.0,8220.0,87.0,59.0,Southern Metropolitan
4358,1,h,860000.0,PI,4.5,1.0,0.0,108.0,54.0,119.0,Southern Metropolitan
4359,3,h,1190000.0,S,8.8,2.0,2.0,572.0,118.0,89.0,Northern Metropolitan
4360,3,h,1121000.0,S,8.8,2.0,3.0,604.0,123.0,99.0,Northern Metropolitan
4361,3,h,917500.0,S,8.8,2.0,2.0,472.0,123.0,59.0,Northern Metropolitan
4362,3,h,800000.0,PI,8.8,2.0,2.0,319.0,124.0,84.0,Northern Metropolitan
4363,4,h,1075000.0,S,8.8,1.0,2.0,521.0,146.0,89.0,Northern Metropolitan
4364,3,h,1000000.0,VB,8.8,1.0,3.0,624.0,145.0,74.0,Northern Metropolitan
4365,3,h,910000.0,S,8.8,1.0,1.0,674.0,90.0,69.0,Northern Metropolitan
4366,3,h,690000.0,S,8.8,1.0,2.0,581.0,90.0,64.0,Northern Metropolitan
4367,3,h,1100000.0,S,8.8,2.0,4.0,637.0,124.0,74.0,Northern Metropolitan
4368,1,u,385000.0,SP,8.8,1.0,1.0,896.0,65.0,13.0,Northern Metropolitan
4369,3,h,595000.0,SP,11.2,1.0,1.0,490.0,116.0,54.0,Northern Metropolitan
4370,4,h,905000.0,S,11.2,2.0,2.0,696.0,142.0,59.0,Northern Metropolitan
4371,5,h,845000.0,S,11.2,2.0,2.0,676.0,100.0,64.0,Northern Metropolitan
4372,3,t,815000.0,S,11.2,2.0,2.0,213.0,1.0,12.0,Northern Metropolitan
4373,4,h,770000.0,S,11.2,3.0,3.0,697.0,213.0,54.0,Northern Metropolitan
4374,3,h,610000.0,S,11.2,1.0,2.0,435.0,102.0,64.0,Northern Metropolitan
4375,2,h,861500.0,S,11.2,1.0,1.0,419.0,100.0,84.0,Northern Metropolitan
4376,3,h,801000.0,SP,11.2,1.0,1.0,551.0,115.0,74.0,Northern Metropolitan
4377,2,u,490000.0,S,11.2,1.0,1.0,143.0,85.0,15.0,Northern Metropolitan
4378,3,h,605000.0,S,11.2,1.0,2.0,371.0,112.0,74.0,Northern Metropolitan
4379,2,t,652000.0,S,11.2,2.0,2.0,254.0,93.0,17.0,Northern Metropolitan
4380,2,h,375000.0,PI,11.2,1.0,1.0,101.0,67.0,44.0,Northern Metropolitan
4381,2,u,505000.0,S,11.2,1.0,1.0,110.0,1.0,64.0,Northern Metropolitan
4382,2,t,950000.0,VB,2.6,1.0,1.0,113.0,118.0,12.0,Northern Metropolitan
4383,2,u,1226000.0,S,2.6,1.0,1.0,826.0,99.0,28.0,Northern Metropolitan
4384,3,h,1214000.0,S,2.6,1.0,0.0,176.0,106.0,124.0,Northern Metropolitan
4385,3,u,790000.0,SP,2.6,1.0,1.0,0.0,90.0,25.0,Northern Metropolitan
4386,2,t,1090000.0,S,2.6,2.0,1.0,0.0,137.0,22.0,Northern Metropolitan
4387,3,h,1785000.0,S,2.6,1.0,0.0,240.0,115.0,66.0,Northern Metropolitan
4388,2,u,560000.0,PI,2.6,1.0,1.0,7455.0,65.0,16.0,Northern Metropolitan
4389,2,h,1050000.0,PI,2.6,1.0,0.0,134.0,63.7,124.0,Northern Metropolitan
4390,3,t,1052000.0,S,2.6,1.0,2.0,0.0,100.0,14.0,Northern Metropolitan
4391,3,h,3000000.0,VB,2.6,2.0,7.0,230.0,204.0,13.0,Northern Metropolitan
4392,3,h,1330000.0,S,2.6,1.0,1.0,154.0,95.0,124.0,Northern Metropolitan
4393,1,h,911000.0,S,2.6,1.0,0.0,126.0,77.0,124.0,Northern Metropolitan
4394,2,u,615000.0,S,11.4,1.0,1.0,190.0,105.0,44.0,Eastern Metropolitan
4395,2,h,665000.0,PI,6.6,1.0,0.0,269.0,80.0,124.0,Western Metropolitan
4396,3,h,2240000.0,S,2.1,2.0,1.0,197.0,168.0,124.0,Southern Metropolitan
4397,1,u,460000.0,S,2.1,1.0,1.0,0.0,42.0,54.0,Southern Metropolitan
4398,2,u,650000.0,VB,2.1,1.0,0.0,438.0,2.0,124.0,Southern Metropolitan
4399,2,t,1100000.0,S,2.1,1.0,1.0,327.0,75.0,20.0,Southern Metropolitan
4400,3,h,1820000.0,S,2.1,1.0,1.0,204.0,105.0,114.0,Southern Metropolitan
4401,3,u,680000.0,VB,2.1,2.0,2.0,0.0,110.87,21.0,Southern Metropolitan
4402,3,u,710000.0,VB,2.1,2.0,2.0,0.0,150.0,23.0,Southern Metropolitan
4403,2,h,1214000.0,S,3.3,1.0,0.0,161.0,82.0,124.0,Southern Metropolitan
4404,2,u,485000.0,PI,3.3,1.0,0.0,5467.0,73.0,54.0,Southern Metropolitan
4405,2,h,1710000.0,PI,3.3,2.0,0.0,208.0,145.0,144.0,Southern Metropolitan
4406,2,u,792500.0,S,3.3,1.0,1.0,0.0,106.0,54.0,Southern Metropolitan
4407,1,u,390500.0,SP,3.3,1.0,0.0,775.0,46.0,64.0,Southern Metropolitan
4408,2,u,610500.0,SP,6.1,2.0,1.0,2920.0,84.0,18.0,Southern Metropolitan
4409,2,h,1120000.0,S,6.1,1.0,0.0,135.0,74.0,94.0,Southern Metropolitan
4410,2,t,1077000.0,S,6.1,1.0,1.0,455.0,98.0,134.0,Southern Metropolitan
4411,2,h,1301000.0,S,6.1,1.0,1.0,165.0,97.0,114.0,Southern Metropolitan
4412,2,h,1440000.0,S,6.1,1.0,2.0,194.0,112.0,134.0,Southern Metropolitan
4413,3,u,1000000.0,SP,6.1,1.0,0.0,0.0,115.0,94.0,Southern Metropolitan
4414,3,u,1190000.0,S,6.1,1.0,1.0,460.0,140.0,69.0,Southern Metropolitan
4415,2,u,482000.0,S,6.1,1.0,1.0,0.0,54.0,20.0,Southern Metropolitan
4416,4,h,810000.0,PI,9.7,1.0,1.0,543.0,137.0,64.0,Western Metropolitan
4417,3,h,1021000.0,S,9.7,2.0,2.0,371.0,183.0,10.0,Western Metropolitan
4418,5,h,910000.0,SP,9.7,2.0,2.0,533.0,204.0,59.0,Western Metropolitan
4419,3,h,940000.0,S,12.6,2.0,2.0,572.0,190.0,74.0,Western Metropolitan
4420,4,h,726000.0,S,12.6,2.0,0.0,567.0,95.0,74.0,Western Metropolitan
4421,4,h,990000.0,S,12.6,1.0,6.0,654.0,189.0,74.0,Western Metropolitan
4422,3,h,710000.0,S,12.6,1.0,0.0,483.0,93.84,74.0,Western Metropolitan
4423,3,h,840000.0,PI,12.6,1.0,1.0,462.0,108.0,94.0,Western Metropolitan
4424,4,h,775000.0,S,13.3,1.0,2.0,665.0,147.0,44.0,Western Metropolitan
4425,3,h,490000.0,PI,13.3,1.0,1.0,546.0,145.0,64.0,Western Metropolitan
4426,3,h,716000.0,S,13.5,1.0,1.0,534.0,120.0,49.0,Western Metropolitan
4427,4,h,515000.0,SP,13.5,2.0,2.0,332.0,159.0,18.0,Western Metropolitan
4428,3,h,530000.0,S,13.5,1.0,1.0,573.0,119.0,54.0,Western Metropolitan
4429,4,h,685000.0,S,13.5,2.0,2.0,572.0,184.0,57.0,Western Metropolitan
4430,3,t,521000.0,S,13.5,3.0,2.0,134.0,124.45,16.0,Western Metropolitan
4431,3,h,571000.0,S,13.5,1.0,1.0,757.0,100.0,74.0,Western Metropolitan
4432,2,u,825000.0,S,11.2,1.0,2.0,180.0,85.0,54.0,Southern Metropolitan
4433,3,h,1525000.0,S,11.2,2.0,2.0,347.0,195.0,11.0,Southern Metropolitan
4434,2,h,1260000.0,SP,11.2,1.0,0.0,269.0,124.0,114.0,Southern Metropolitan
4435,4,h,2360000.0,S,11.2,2.0,2.0,764.0,265.0,94.0,Southern Metropolitan
4436,2,h,1250000.0,SP,11.2,2.0,1.0,323.0,96.0,44.0,Southern Metropolitan
4437,4,h,1600000.0,PI,11.2,1.0,2.0,600.0,186.0,138.0,Southern Metropolitan
4438,4,h,2370000.0,PI,11.2,3.0,2.0,773.0,300.0,124.0,Southern Metropolitan
4439,3,h,1195000.0,S,6.5,1.0,2.0,463.0,131.0,94.0,Northern Metropolitan
4440,2,u,716000.0,S,6.5,1.0,1.0,0.0,87.0,29.0,Northern Metropolitan
4441,3,t,998000.0,SP,6.5,2.0,1.0,0.0,166.0,23.0,Northern Metropolitan
4442,2,u,600000.0,S,6.5,1.0,1.0,0.0,59.0,64.0,Northern Metropolitan
4443,3,h,1346000.0,S,6.5,2.0,2.0,349.0,130.0,106.0,Northern Metropolitan
4444,3,h,1275000.0,PI,6.5,1.0,2.0,517.0,115.0,74.0,Northern Metropolitan
4445,3,u,880000.0,SP,6.5,1.0,2.0,242.0,117.0,29.0,Northern Metropolitan
4446,2,t,960000.0,S,6.5,2.0,2.0,158.0,133.0,17.0,Northern Metropolitan
4447,2,h,1260000.0,S,6.5,1.0,0.0,317.0,96.0,114.0,Northern Metropolitan
4448,2,h,1100000.0,SP,6.5,1.0,1.0,330.0,132.0,94.0,Northern Metropolitan
4449,4,h,1155000.0,PI,13.8,2.0,3.0,780.0,217.0,74.0,Eastern Metropolitan
4450,5,h,826000.0,S,14.9,1.0,2.0,545.0,132.0,54.0,Northern Metropolitan
4451,4,h,761000.0,S,14.9,1.0,2.0,696.0,123.0,68.0,Northern Metropolitan
4452,4,h,932500.0,S,14.9,2.0,2.0,585.0,180.0,74.0,Northern Metropolitan
4453,4,h,1435000.0,S,8.2,2.0,2.0,523.0,244.0,109.0,Western Metropolitan
4454,2,h,470000.0,SP,8.2,1.0,1.0,0.0,77.0,49.0,Western Metropolitan
4455,2,h,502000.0,S,8.2,1.0,1.0,2701.0,79.0,13.0,Western Metropolitan
4456,3,u,580000.0,SP,8.2,1.0,0.0,183.0,104.0,94.0,Western Metropolitan
4457,4,h,970000.0,PI,8.2,1.0,2.0,528.0,143.0,84.0,Western Metropolitan
4458,4,h,1325000.0,S,8.2,2.0,4.0,525.0,188.0,94.0,Western Metropolitan
4459,2,u,266000.0,S,8.2,1.0,1.0,1059.0,65.0,54.0,Western Metropolitan
